season,phase,date,home_team,away_team,home_goals,away_goals,result,goal_diff,total_goals,home_pts,away_pts
2020,Apertura,2020-01-01,Deportivo Pereira,Bucaramanga,1,0,H,1,1,3,0
2020,Apertura,2020-01-01,Medellín,Patriotas,1,0,H,1,1,3,0
2020,Apertura,2020-01-01,Boyacá Chicó,Tolima,2,0,H,2,2,3,0
2020,Apertura,2020-01-01,Tolima,Santa Fe,0,2,A,-2,2,0,3
2020,Apertura,2020-01-02,Junior,Atlético Nacional,1,2,A,-1,3,0,3
2020,Apertura,2020-01-02,Águilas Doradas,Boyacá Chicó,1,1,D,0,2,1,1
2020,Apertura,2020-01-02,Deportivo Pereira,Pasto,1,0,H,1,1,3,0
2020,Apertura,2020-01-02,Alianza Petrolera,Deportivo Pereira,1,0,H,1,1,3,0
2020,Apertura,2020-01-02,Unión Magdalena,Once Caldas,1,1,D,0,2,1,1
2020,Apertura,2020-01-03,La Equidad,Bucaramanga,0,1,A,-1,1,0,3
2020,Apertura,2020-01-03,Tolima,Águilas Doradas,0,2,A,-2,2,0,3
2020,Apertura,2020-01-04,Bucaramanga,La Equidad,0,0,D,0,0,1,1
2020,Apertura,2020-01-04,Medellín,Águilas Doradas,0,1,A,-1,1,0,3
2020,Apertura,2020-01-05,Medellín,Envigado,1,1,D,0,2,1,1
2020,Apertura,2020-01-05,Patriotas,Alianza Petrolera,0,2,A,-2,2,0,3
2020,Apertura,2020-01-07,Millonarios,Águilas Doradas,1,2,A,-1,3,0,3
2020,Apertura,2020-01-07,Medellín,Deportivo Pereira,2,1,H,1,3,3,0
2020,Apertura,2020-01-08,Pasto,Deportivo Cali,1,0,H,1,1,3,0
2020,Apertura,2020-01-08,Jaguares,Atlético Nacional,2,1,H,1,3,3,0
2020,Apertura,2020-01-08,Junior,Deportivo Cali,1,4,A,-3,5,0,3
2020,Apertura,2020-01-08,Deportivo Cali,Jaguares,0,1,A,-1,1,0,3
2020,Apertura,2020-01-08,Atlético Nacional,Jaguares,0,1,A,-1,1,0,3
2020,Apertura,2020-01-09,Atlético Nacional,Medellín,2,0,H,2,2,3,0
2020,Apertura,2020-01-10,La Equidad,Once Caldas,2,0,H,2,2,3,0
2020,Apertura,2020-01-10,Envigado,Millonarios,1,2,A,-1,3,0,3
2020,Apertura,2020-01-10,Patriotas,Águilas Doradas,1,1,D,0,2,1,1
2020,Apertura,2020-01-10,Tolima,Unión Magdalena,2,2,D,0,4,1,1
2020,Apertura,2020-01-11,Medellín,Alianza Petrolera,3,1,H,2,4,3,0
2020,Apertura,2020-01-11,Águilas Doradas,Patriotas,1,0,H,1,1,3,0
2020,Apertura,2020-01-12,Santa Fe,Atlético Nacional,3,0,H,3,3,3,0
2020,Apertura,2020-01-12,Jaguares,Patriotas,2,1,H,1,3,3,0
2020,Apertura,2020-01-12,Alianza Petrolera,Once Caldas,1,0,H,1,1,3,0
2020,Apertura,2020-01-13,Deportivo Cali,Junior,2,1,H,1,3,3,0
2020,Apertura,2020-01-13,Bucaramanga,Junior,3,0,H,3,3,3,0
2020,Apertura,2020-01-13,Millonarios,Deportivo Pereira,3,2,H,1,5,3,0
2020,Apertura,2020-01-13,Santa Fe,Boyacá Chicó,1,1,D,0,2,1,1
2020,Apertura,2020-01-13,Patriotas,Pasto,1,0,H,1,1,3,0
2020,Apertura,2020-01-14,Bucaramanga,Tolima,4,0,H,4,4,3,0
2020,Apertura,2020-01-14,Tolima,Boyacá Chicó,1,0,H,1,1,3,0
2020,Apertura,2020-01-15,Atlético Nacional,América de Cali,0,0,D,0,0,1,1
2020,Apertura,2020-01-16,Boyacá Chicó,La Equidad,0,0,D,0,0,1,1
2020,Apertura,2020-01-16,Bucaramanga,Patriotas,2,0,H,2,2,3,0
2020,Apertura,2020-01-17,Unión Magdalena,Boyacá Chicó,1,1,D,0,2,1,1
2020,Apertura,2020-01-17,Deportivo Cali,La Equidad,3,1,H,2,4,3,0
2020,Apertura,2020-01-18,Alianza Petrolera,Medellín,3,3,D,0,6,1,1
2020,Apertura,2020-01-18,Bucaramanga,América de Cali,1,0,H,1,1,3,0
2020,Apertura,2020-01-18,La Equidad,Deportivo Pereira,2,2,D,0,4,1,1
2020,Apertura,2020-01-18,Millonarios,Deportivo Cali,3,0,H,3,3,3,0
2020,Apertura,2020-01-18,Medellín,Pasto,2,0,H,2,2,3,0
2020,Apertura,2020-01-18,Once Caldas,Envigado,1,0,H,1,1,3,0
2020,Apertura,2020-01-18,Millonarios,Once Caldas,1,0,H,1,1,3,0
2020,Apertura,2020-01-19,Medellín,Junior,0,1,A,-1,1,0,3
2020,Apertura,2020-01-19,Bucaramanga,Medellín,0,0,D,0,0,1,1
2020,Apertura,2020-01-19,Tolima,Pasto,2,0,H,2,2,3,0
2020,Apertura,2020-01-22,Águilas Doradas,Once Caldas,0,2,A,-2,2,0,3
2020,Apertura,2020-01-22,La Equidad,América de Cali,2,1,H,1,3,3,0
2020,Apertura,2020-01-22,Santa Fe,Bucaramanga,0,1,A,-1,1,0,3
2020,Apertura,2020-01-23,Águilas Doradas,América de Cali,0,0,D,0,0,1,1
2020,Apertura,2020-01-23,Medellín,Jaguares,2,1,H,1,3,3,0
2020,Apertura,2020-01-23,América de Cali,Deportivo Pereira,1,2,A,-1,3,0,3
2020,Apertura,2020-01-24,Unión Magdalena,Atlético Nacional,1,0,H,1,1,3,0
2020,Apertura,2020-01-24,Bucaramanga,Millonarios,1,2,A,-1,3,0,3
2020,Apertura,2020-01-24,Águilas Doradas,La Equidad,1,2,A,-1,3,0,3
2020,Apertura,2020-01-25,Alianza Petrolera,Jaguares,1,1,D,0,2,1,1
2020,Apertura,2020-01-25,Atlético Nacional,Envigado,1,4,A,-3,5,0,3
2020,Apertura,2020-01-25,Envigado,Jaguares,0,1,A,-1,1,0,3
2020,Apertura,2020-01-26,Santa Fe,Alianza Petrolera,1,0,H,1,1,3,0
2020,Apertura,2020-01-26,Santa Fe,Junior,2,2,D,0,4,1,1
2020,Apertura,2020-01-28,Patriotas,Bucaramanga,1,1,D,0,2,1,1
2020,Apertura,2020-02-01,Unión Magdalena,La Equidad,1,1,D,0,2,1,1
2020,Apertura,2020-02-01,Atlético Nacional,Deportivo Cali,0,0,D,0,0,1,1
2020,Apertura,2020-02-01,Medellín,Unión Magdalena,2,2,D,0,4,1,1
2020,Apertura,2020-02-01,Atlético Nacional,Junior,1,2,A,-1,3,0,3
2020,Apertura,2020-02-01,Once Caldas,Santa Fe,2,0,H,2,2,3,0
2020,Apertura,2020-02-02,Tolima,Alianza Petrolera,1,1,D,0,2,1,1
2020,Apertura,2020-02-03,Deportivo Pereira,Boyacá Chicó,1,0,H,1,1,3,0
2020,Apertura,2020-02-03,Pasto,Envigado,2,2,D,0,4,1,1
2020,Apertura,2020-02-03,Alianza Petrolera,América de Cali,3,3,D,0,6,1,1
2020,Apertura,2020-02-04,Jaguares,Águilas Doradas,0,0,D,0,0,1,1
2020,Apertura,2020-02-04,Once Caldas,Bucaramanga,3,1,H,2,4,3,0
2020,Apertura,2020-02-04,Pasto,Atlético Nacional,0,2,A,-2,2,0,3
2020,Apertura,2020-02-04,Once Caldas,Junior,1,0,H,1,1,3,0
2020,Apertura,2020-02-04,Pasto,Unión Magdalena,1,0,H,1,1,3,0
2020,Apertura,2020-02-04,Alianza Petrolera,Millonarios,2,0,H,2,2,3,0
2020,Apertura,2020-02-04,Alianza Petrolera,Atlético Nacional,1,1,D,0,2,1,1
2020,Apertura,2020-02-04,Águilas Doradas,Deportivo Pereira,1,1,D,0,2,1,1
2020,Apertura,2020-02-05,Bucaramanga,Pasto,4,0,H,4,4,3,0
2020,Apertura,2020-02-05,Envigado,La Equidad,1,2,A,-1,3,0,3
2020,Apertura,2020-02-06,América de Cali,Medellín,3,0,H,3,3,3,0
2020,Apertura,2020-02-06,América de Cali,Bucaramanga,3,0,H,3,3,3,0
2020,Apertura,2020-02-06,Atlético Nacional,La Equidad,0,2,A,-2,2,0,3
2020,Apertura,2020-02-07,Medellín,Boyacá Chicó,2,1,H,1,3,3,0
2020,Apertura,2020-02-10,Junior,Millonarios,0,2,A,-2,2,0,3
2020,Apertura,2020-02-10,Deportivo Pereira,Santa Fe,2,1,H,1,3,3,0
2020,Apertura,2020-02-11,América de Cali,Junior,0,3,A,-3,3,0,3
2020,Apertura,2020-02-11,Once Caldas,Millonarios,0,1,A,-1,1,0,3
2020,Apertura,2020-02-12,Águilas Doradas,Alianza Petrolera,1,1,D,0,2,1,1
2020,Apertura,2020-02-12,Tolima,Bucaramanga,2,0,H,2,2,3,0
2020,Apertura,2020-02-12,Envigado,Tolima,1,2,A,-1,3,0,3
2020,Apertura,2020-02-12,Atlético Nacional,Pasto,3,1,H,2,4,3,0
2020,Apertura,2020-02-14,Bucaramanga,Atlético Nacional,1,0,H,1,1,3,0
2020,Apertura,2020-02-14,Jaguares,Deportivo Pereira,3,1,H,2,4,3,0
2020,Apertura,2020-02-14,Águilas Doradas,Medellín,1,4,A,-3,5,0,3
2020,Apertura,2020-02-14,Águilas Doradas,Pasto,2,1,H,1,3,3,0
2020,Apertura,2020-02-14,Patriotas,Deportivo Pereira,1,3,A,-2,4,0,3
2020,Apertura,2020-02-15,La Equidad,Patriotas,0,2,A,-2,2,0,3
2020,Apertura,2020-02-16,Jaguares,Boyacá Chicó,1,0,H,1,1,3,0
2020,Apertura,2020-02-17,Águilas Doradas,Atlético Nacional,1,1,D,0,2,1,1
2020,Apertura,2020-02-17,Millonarios,Boyacá Chicó,1,0,H,1,1,3,0
2020,Apertura,2020-02-17,Unión Magdalena,Águilas Doradas,1,1,D,0,2,1,1
2020,Apertura,2020-02-18,Jaguares,Unión Magdalena,3,0,H,3,3,3,0
2020,Apertura,2020-02-18,Tolima,Once Caldas,1,0,H,1,1,3,0
2020,Apertura,2020-02-19,Millonarios,América de Cali,3,2,H,1,5,3,0
2020,Apertura,2020-02-20,Junior,Envigado,3,1,H,2,4,3,0
2020,Apertura,2020-02-20,Deportivo Cali,Patriotas,2,1,H,1,3,3,0
2020,Apertura,2020-02-20,Águilas Doradas,Bucaramanga,2,1,H,1,3,3,0
2020,Apertura,2020-02-22,Junior,Unión Magdalena,2,0,H,2,2,3,0
2020,Apertura,2020-02-23,La Equidad,Medellín,0,2,A,-2,2,0,3
2020,Apertura,2020-02-23,Millonarios,Tolima,4,3,H,1,7,3,0
2020,Apertura,2020-02-24,Envigado,Once Caldas,1,1,D,0,2,1,1
2020,Apertura,2020-02-25,Atlético Nacional,Deportivo Pereira,0,0,D,0,0,1,1
2020,Apertura,2020-02-25,Deportivo Cali,Bucaramanga,1,0,H,1,1,3,0
2020,Apertura,2020-02-25,Deportivo Pereira,Envigado,2,2,D,0,4,1,1
2020,Apertura,2020-02-26,Patriotas,Envigado,2,2,D,0,4,1,1
2020,Apertura,2020-02-26,América de Cali,Millonarios,0,1,A,-1,1,0,3
2020,Apertura,2020-02-26,Bucaramanga,Unión Magdalena,2,0,H,2,2,3,0
2020,Apertura,2020-02-26,Deportivo Pereira,Medellín,0,1,A,-1,1,0,3
2020,Apertura,2020-02-28,Millonarios,Bucaramanga,2,0,H,2,2,3,0
2020,Apertura,2020-03-01,Jaguares,Medellín,1,1,D,0,2,1,1
2020,Apertura,2020-03-01,Jaguares,Santa Fe,2,1,H,1,3,3,0
2020,Apertura,2020-03-02,Alianza Petrolera,Unión Magdalena,0,1,A,-1,1,0,3
2020,Apertura,2020-03-03,Deportivo Cali,Santa Fe,1,2,A,-1,3,0,3
2020,Apertura,2020-03-03,Medellín,Millonarios,4,0,H,4,4,3,0
2020,Apertura,2020-03-03,América de Cali,Tolima,3,1,H,2,4,3,0
2020,Apertura,2020-03-04,Envigado,Santa Fe,2,1,H,1,3,3,0
2020,Apertura,2020-03-04,Santa Fe,Patriotas,3,0,H,3,3,3,0
2020,Apertura,2020-03-05,Santa Fe,Pasto,0,0,D,0,0,1,1
2020,Apertura,2020-03-05,Alianza Petrolera,Patriotas,2,2,D,0,4,1,1
2020,Apertura,2020-03-05,Junior,Patriotas,3,0,H,3,3,3,0
2020,Apertura,2020-03-05,Deportivo Pereira,Deportivo Cali,0,2,A,-2,2,0,3
2020,Apertura,2020-03-05,Alianza Petrolera,Águilas Doradas,0,0,D,0,0,1,1
2020,Apertura,2020-03-06,Millonarios,Junior,1,1,D,0,2,1,1
2020,Apertura,2020-03-06,La Equidad,Jaguares,1,3,A,-2,4,0,3
2020,Apertura,2020-03-06,Junior,Pasto,3,0,H,3,3,3,0
2020,Apertura,2020-03-06,Once Caldas,Jaguares,0,4,A,-4,4,0,3
2020,Apertura,2020-03-06,Deportivo Cali,Deportivo Pereira,2,0,H,2,2,3,0
2020,Apertura,2020-03-06,Pasto,Junior,2,0,H,2,2,3,0
2020,Apertura,2020-03-07,Medellín,Atlético Nacional,2,0,H,2,2,3,0
2020,Apertura,2020-03-07,Once Caldas,Deportivo Cali,2,1,H,1,3,3,0
2020,Apertura,2020-03-08,Deportivo Pereira,Jaguares,2,0,H,2,2,3,0
2020,Apertura,2020-03-08,Patriotas,Boyacá Chicó,2,0,H,2,2,3,0
2020,Apertura,2020-03-08,Santa Fe,América de Cali,1,1,D,0,2,1,1
2020,Apertura,2020-03-08,Santa Fe,Millonarios,3,1,H,2,4,3,0
2020,Apertura,2020-03-09,Tolima,Envigado,2,1,H,1,3,3,0
2020,Apertura,2020-03-10,Junior,Bucaramanga,1,0,H,1,1,3,0
2020,Apertura,2020-03-10,América de Cali,Envigado,0,0,D,0,0,1,1
2020,Apertura,2020-03-12,Santa Fe,Once Caldas,3,1,H,2,4,3,0
2020,Apertura,2020-03-12,Unión Magdalena,Millonarios,1,0,H,1,1,3,0
2020,Apertura,2020-03-12,Pasto,Deportivo Pereira,2,1,H,1,3,3,0
2020,Apertura,2020-03-13,Deportivo Cali,Pasto,2,1,H,1,3,3,0
2020,Apertura,2020-03-14,Deportivo Cali,Atlético Nacional,2,1,H,1,3,3,0
2020,Apertura,2020-03-14,Millonarios,Alianza Petrolera,1,1,D,0,2,1,1
2020,Apertura,2020-03-15,Águilas Doradas,Santa Fe,1,0,H,1,1,3,0
2020,Apertura,2020-03-15,Deportivo Pereira,Junior,0,0,D,0,0,1,1
2020,Apertura,2020-03-17,Jaguares,Deportivo Cali,1,2,A,-1,3,0,3
2020,Apertura,2020-03-17,Pasto,Bucaramanga,0,1,A,-1,1,0,3
2020,Apertura,2020-03-17,Águilas Doradas,Envigado,0,2,A,-2,2,0,3
2020,Apertura,2020-03-17,Tolima,Deportivo Pereira,0,0,D,0,0,1,1
2020,Apertura,2020-03-17,Boyacá Chicó,Águilas Doradas,4,4,D,0,8,1,1
2020,Apertura,2020-03-18,Bucaramanga,Jaguares,2,1,H,1,3,3,0
2020,Apertura,2020-03-18,Tolima,Patriotas,0,0,D,0,0,1,1
2020,Apertura,2020-03-19,Envigado,Pasto,2,0,H,2,2,3,0
2020,Apertura,2020-03-19,Tolima,Atlético Nacional,2,2,D,0,4,1,1
2020,Apertura,2020-03-21,Envigado,Junior,2,2,D,0,4,1,1
2020,Apertura,2020-03-22,América de Cali,Boyacá Chicó,2,2,D,0,4,1,1
2020,Apertura,2020-03-22,La Equidad,Santa Fe,0,0,D,0,0,1,1
2020,Apertura,2020-03-22,América de Cali,Once Caldas,3,2,H,1,5,3,0
2020,Apertura,2020-03-23,Atlético Nacional,Boyacá Chicó,3,1,H,2,4,3,0
2020,Apertura,2020-03-23,Millonarios,Pasto,2,2,D,0,4,1,1
2020,Apertura,2020-03-23,Junior,Medellín,2,1,H,1,3,3,0
2020,Apertura,2020-03-24,Patriotas,Atlético Nacional,1,0,H,1,1,3,0
2020,Apertura,2020-03-24,Bucaramanga,Águilas Doradas,2,2,D,0,4,1,1
2020,Apertura,2020-03-24,Pasto,Tolima,1,0,H,1,1,3,0
2020,Apertura,2020-03-25,Pasto,Once Caldas,2,0,H,2,2,3,0
2020,Apertura,2020-03-26,Once Caldas,Tolima,3,1,H,2,4,3,0
2020,Apertura,2020-03-26,Once Caldas,Medellín,6,2,H,4,8,3,0
2020,Apertura,2020-03-26,América de Cali,Águilas Doradas,4,1,H,3,5,3,0
2020,Apertura,2020-03-26,La Equidad,Unión Magdalena,0,1,A,-1,1,0,3
2020,Apertura,2020-03-27,Patriotas,Tolima,2,0,H,2,2,3,0
2020,Apertura,2020-03-27,Pasto,Patriotas,3,2,H,1,5,3,0
2020,Apertura,2020-03-27,Pasto,Jaguares,2,0,H,2,2,3,0
2020,Apertura,2020-03-27,Junior,Jaguares,0,0,D,0,0,1,1
2020,Apertura,2020-03-28,Medellín,Tolima,0,2,A,-2,2,0,3
2020,Apertura,2020-03-28,Once Caldas,América de Cali,0,0,D,0,0,1,1
2020,Apertura,2020-03-28,Alianza Petrolera,Bucaramanga,2,0,H,2,2,3,0
2020,Apertura,2020-03-28,Patriotas,Millonarios,1,2,A,-1,3,0,3
2020,Apertura,2020-04-01,Pasto,Águilas Doradas,0,0,D,0,0,1,1
2020,Apertura,2020-04-02,Junior,Águilas Doradas,1,1,D,0,2,1,1
2020,Apertura,2020-04-02,Boyacá Chicó,Alianza Petrolera,1,1,D,0,2,1,1
2020,Apertura,2020-04-02,Jaguares,Tolima,1,2,A,-1,3,0,3
2020,Apertura,2020-04-02,Once Caldas,Unión Magdalena,1,1,D,0,2,1,1
2020,Apertura,2020-04-02,Envigado,Deportivo Pereira,2,0,H,2,2,3,0
2020,Apertura,2020-04-03,Boyacá Chicó,Unión Magdalena,0,1,A,-1,1,0,3
2020,Apertura,2020-04-03,Bucaramanga,Deportivo Cali,2,2,D,0,4,1,1
2020,Apertura,2020-04-04,Once Caldas,Pasto,3,2,H,1,5,3,0
2020,Apertura,2020-04-04,Jaguares,La Equidad,1,2,A,-1,3,0,3
2020,Apertura,2020-04-04,Deportivo Pereira,Patriotas,1,0,H,1,1,3,0
2020,Apertura,2020-04-04,Medellín,Santa Fe,2,1,H,1,3,3,0
2020,Apertura,2020-04-05,Deportivo Cali,Boyacá Chicó,0,2,A,-2,2,0,3
2020,Apertura,2020-04-06,América de Cali,Patriotas,2,0,H,2,2,3,0
2020,Apertura,2020-04-07,Junior,Tolima,1,0,H,1,1,3,0
2020,Apertura,2020-04-08,Millonarios,Patriotas,4,0,H,4,4,3,0
2020,Apertura,2020-04-08,Jaguares,Millonarios,0,1,A,-1,1,0,3
2020,Apertura,2020-04-08,América de Cali,Deportivo Cali,1,0,H,1,1,3,0
2020,Apertura,2020-04-08,Deportivo Pereira,Unión Magdalena,3,2,H,1,5,3,0
2020,Apertura,2020-04-08,Patriotas,La Equidad,2,2,D,0,4,1,1
2020,Apertura,2020-04-08,Patriotas,Deportivo Cali,1,1,D,0,2,1,1
2020,Apertura,2020-04-08,La Equidad,Tolima,0,3,A,-3,3,0,3
2020,Apertura,2020-04-08,Santa Fe,Envigado,1,1,D,0,2,1,1
2020,Apertura,2020-04-08,Junior,Santa Fe,1,0,H,1,1,3,0
2020,Apertura,2020-04-09,Unión Magdalena,Santa Fe,1,0,H,1,1,3,0
2020,Apertura,2020-04-09,Deportivo Pereira,La Equidad,0,2,A,-2,2,0,3
2020,Apertura,2020-04-09,Pasto,Millonarios,0,1,A,-1,1,0,3
2020,Apertura,2020-04-09,Alianza Petrolera,Envigado,1,1,D,0,2,1,1
2020,Apertura,2020-04-10,Once Caldas,Atlético Nacional,3,2,H,1,5,3,0
2020,Apertura,2020-04-10,Patriotas,Santa Fe,5,1,H,4,6,3,0
2020,Apertura,2020-04-10,Junior,América de Cali,1,0,H,1,1,3,0
2020,Apertura,2020-04-12,Deportivo Cali,Once Caldas,0,0,D,0,0,1,1
2020,Apertura,2020-04-12,La Equidad,Deportivo Cali,2,3,A,-1,5,0,3
2020,Apertura,2020-04-14,Jaguares,Alianza Petrolera,2,0,H,2,2,3,0
2020,Apertura,2020-04-14,Bucaramanga,Deportivo Pereira,1,2,A,-1,3,0,3
2020,Apertura,2020-04-14,Pasto,Medellín,0,0,D,0,0,1,1
2020,Apertura,2020-04-15,Unión Magdalena,América de Cali,0,5,A,-5,5,0,3
2020,Apertura,2020-04-15,América de Cali,Jaguares,3,0,H,3,3,3,0
2020,Apertura,2020-04-16,La Equidad,Millonarios,1,1,D,0,2,1,1
2020,Apertura,2020-04-16,Tolima,Jaguares,3,2,H,1,5,3,0
2020,Apertura,2020-04-16,Medellín,La Equidad,1,0,H,1,1,3,0
2020,Apertura,2020-04-16,Atlético Nacional,Alianza Petrolera,1,1,D,0,2,1,1
2020,Apertura,2020-04-16,América de Cali,Pasto,3,1,H,2,4,3,0
2020,Apertura,2020-04-17,Bucaramanga,Alianza Petrolera,2,3,A,-1,5,0,3
2020,Apertura,2020-04-19,Patriotas,Once Caldas,5,2,H,3,7,3,0
2020,Apertura,2020-04-20,Jaguares,Junior,1,0,H,1,1,3,0
2020,Apertura,2020-04-20,Pasto,América de Cali,2,4,A,-2,6,0,3
2020,Apertura,2020-04-21,Jaguares,Pasto,5,0,H,5,5,3,0
2020,Apertura,2020-04-21,Tolima,Junior,0,3,A,-3,3,0,3
2020,Apertura,2020-04-21,Millonarios,Envigado,1,1,D,0,2,1,1
2020,Apertura,2020-04-23,Boyacá Chicó,Pasto,2,0,H,2,2,3,0
2020,Apertura,2020-04-24,Deportivo Pereira,Atlético Nacional,3,3,D,0,6,1,1
2020,Apertura,2020-04-24,Alianza Petrolera,Tolima,1,1,D,0,2,1,1
2020,Apertura,2020-04-25,Tolima,Millonarios,2,1,H,1,3,3,0
2020,Apertura,2020-04-25,Águilas Doradas,Jaguares,2,3,A,-1,5,0,3
2020,Apertura,2020-04-26,Santa Fe,Águilas Doradas,2,3,A,-1,5,0,3
2020,Apertura,2020-04-27,Atlético Nacional,Águilas Doradas,0,0,D,0,0,1,1
2020,Apertura,2020-04-27,Unión Magdalena,Medellín,2,0,H,2,2,3,0
2020,Apertura,2020-04-28,La Equidad,Alianza Petrolera,0,3,A,-3,3,0,3
2020,Apertura,2020-04-28,Águilas Doradas,Millonarios,1,1,D,0,2,1,1
2020,Apertura,2020-05-01,Pasto,Boyacá Chicó,0,0,D,0,0,1,1
2020,Apertura,2020-05-01,La Equidad,Pasto,3,0,H,3,3,3,0
2020,Apertura,2020-05-01,Envigado,Atlético Nacional,2,0,H,2,2,3,0
2020,Apertura,2020-05-01,Santa Fe,Tolima,3,3,D,0,6,1,1
2020,Apertura,2020-05-02,Junior,Alianza Petrolera,2,1,H,1,3,3,0
2020,Apertura,2020-05-02,Unión Magdalena,Deportivo Cali,3,2,H,1,5,3,0
2020,Apertura,2020-05-03,Junior,La Equidad,1,2,A,-1,3,0,3
2020,Apertura,2020-05-03,Envigado,Medellín,0,1,A,-1,1,0,3
2020,Apertura,2020-05-04,Jaguares,Once Caldas,4,0,H,4,4,3,0
2020,Apertura,2020-05-04,Deportivo Cali,Águilas Doradas,3,1,H,2,4,3,0
2020,Apertura,2020-05-05,Patriotas,Jaguares,0,1,A,-1,1,0,3
2020,Apertura,2020-05-05,Boyacá Chicó,Medellín,1,0,H,1,1,3,0
2020,Apertura,2020-05-07,Envigado,Deportivo Cali,2,1,H,1,3,3,0
2020,Apertura,2020-05-09,Águilas Doradas,Junior,2,0,H,2,2,3,0
2020,Apertura,2020-05-09,Boyacá Chicó,Millonarios,1,0,H,1,1,3,0
2020,Apertura,2020-05-09,Boyacá Chicó,Jaguares,2,3,A,-1,5,0,3
2020,Apertura,2020-05-09,Atlético Nacional,Patriotas,0,3,A,-3,3,0,3
2020,Apertura,2020-05-10,Águilas Doradas,Tolima,2,0,H,2,2,3,0
2020,Apertura,2020-05-10,Boyacá Chicó,Santa Fe,2,1,H,1,3,3,0
2020,Apertura,2020-05-10,Millonarios,Atlético Nacional,3,0,H,3,3,3,0
2020,Apertura,2020-05-10,Pasto,Alianza Petrolera,2,1,H,1,3,3,0
2020,Apertura,2020-05-10,Unión Magdalena,Deportivo Pereira,3,0,H,3,3,3,0
2020,Apertura,2020-05-10,Envigado,Bucaramanga,0,2,A,-2,2,0,3
2020,Apertura,2020-05-10,Unión Magdalena,Bucaramanga,0,0,D,0,0,1,1
2020,Apertura,2020-05-10,Medellín,Deportivo Cali,0,0,D,0,0,1,1
2020,Apertura,2020-05-10,Bucaramanga,Envigado,0,2,A,-2,2,0,3
2020,Apertura,2020-05-11,Once Caldas,Águilas Doradas,2,1,H,1,3,3,0
2020,Apertura,2020-05-11,Envigado,Alianza Petrolera,1,0,H,1,1,3,0
2020,Apertura,2020-05-12,Deportivo Pereira,Millonarios,1,1,D,0,2,1,1
2020,Apertura,2020-05-13,Bucaramanga,Boyacá Chicó,2,2,D,0,4,1,1
2020,Apertura,2020-05-13,América de Cali,Unión Magdalena,0,1,A,-1,1,0,3
2020,Apertura,2020-05-14,Tolima,Medellín,0,0,D,0,0,1,1
2020,Apertura,2020-05-14,América de Cali,Santa Fe,2,1,H,1,3,3,0
2020,Apertura,2020-05-14,Unión Magdalena,Jaguares,2,1,H,1,3,3,0
2020,Apertura,2020-05-15,Boyacá Chicó,Deportivo Cali,3,1,H,2,4,3,0
2020,Apertura,2020-05-15,Atlético Nacional,Once Caldas,2,0,H,2,2,3,0
2020,Apertura,2020-05-15,Boyacá Chicó,Bucaramanga,0,0,D,0,0,1,1
2020,Apertura,2020-05-15,Deportivo Pereira,Águilas Doradas,5,0,H,5,5,3,0
2020,Apertura,2020-05-16,Alianza Petrolera,Pasto,0,0,D,0,0,1,1
2020,Apertura,2020-05-16,Deportivo Cali,Millonarios,2,1,H,1,3,3,0
2020,Apertura,2020-05-16,Santa Fe,Jaguares,1,2,A,-1,3,0,3
2020,Apertura,2020-05-16,Deportivo Pereira,América de Cali,1,2,A,-1,3,0,3
2020,Apertura,2020-05-17,Bucaramanga,Once Caldas,1,1,D,0,2,1,1
2020,Apertura,2020-05-17,Jaguares,América de Cali,1,1,D,0,2,1,1
2020,Apertura,2020-05-18,Millonarios,Unión Magdalena,1,0,H,1,1,3,0
2020,Apertura,2020-05-18,Patriotas,Unión Magdalena,0,1,A,-1,1,0,3
2020,Apertura,2020-05-19,Tolima,Deportivo Cali,3,0,H,3,3,3,0
2020,Apertura,2020-05-19,Once Caldas,Boyacá Chicó,2,3,A,-1,5,0,3
2020,Apertura,2020-05-19,Unión Magdalena,Patriotas,1,1,D,0,2,1,1
2020,Apertura,2020-05-21,Águilas Doradas,Deportivo Cali,3,0,H,3,3,3,0
2020,Apertura,2020-05-21,Águilas Doradas,Unión Magdalena,2,1,H,1,3,3,0
2020,Apertura,2020-05-21,La Equidad,Águilas Doradas,1,1,D,0,2,1,1
2020,Apertura,2020-05-23,Santa Fe,Deportivo Pereira,0,1,A,-1,1,0,3
2020,Apertura,2020-05-23,Deportivo Cali,Medellín,0,1,A,-1,1,0,3
2020,Apertura,2020-05-24,Millonarios,Medellín,1,0,H,1,1,3,0
2020,Apertura,2020-05-24,Boyacá Chicó,Patriotas,1,0,H,1,1,3,0
2020,Apertura,2020-05-24,Once Caldas,Deportivo Pereira,1,2,A,-1,3,0,3
2020,Apertura,2020-05-24,Once Caldas,La Equidad,2,0,H,2,2,3,0
2020,Apertura,2020-05-25,América de Cali,Alianza Petrolera,3,0,H,3,3,3,0
2020,Apertura,2020-05-25,Jaguares,Bucaramanga,4,2,H,2,6,3,0
2020,Apertura,2020-05-26,Santa Fe,Unión Magdalena,2,1,H,1,3,3,0
2020,Apertura,2020-05-26,Once Caldas,Alianza Petrolera,1,1,D,0,2,1,1
2020,Apertura,2020-05-27,Deportivo Pereira,Tolima,1,2,A,-1,3,0,3
2020,Apertura,2020-05-27,Patriotas,Medellín,0,0,D,0,0,1,1
2020,Apertura,2020-05-28,Millonarios,Santa Fe,0,1,A,-1,1,0,3
